AGS,Stadtteil_Nr,Stadtteil,Stichtag,Quelle,Wohnbev_insg,Deutsch,Nichtdeutsch,AGS_dup,Stadtteil_Nr_dup,Quelle_dup,Fam_Stand_ledig (ab 18J),Fam_Stand_Verheiratet_Lebenspartnerschaft (ab 18J),Fam_Stand_Verwitwet_LP-gestorben (ab 18J),Fam_Stand_Geschieden_LP aufgehoben (ab 18J),Fam_Stand_unbekannt (ab 18J),GEMEINDE,STT,STADTVIERTEL,EINW_HW_GESAMT,EINW_HW_FRAUEN,EINW_HW_DEUTSCH,EINW_HW_NICHTDEUTSCH,EINW_HW_unter18,EINW_HW_18_bis_unter_30,EINW_HW_30_bis_unter_40,EINW_HW_40_bis_unter_50,EINW_HW_50_bis_unter_60,EINW_HW_60_und_aelter,Haushalte,Wohnbevoelkerung insg.,Religion - katholisch,Religion - evangelisch,Religion - sonstige,Lebendgeburten,Geburten je 1000 Einw.,Sterbefaelle,Sterbefaelle je 1000 Einw.,natuerliche Bevoelkerungssaldo,Kaufkraft-Index (pro Einwohner)
8335043.0,140.0,Wallhausen,2022,Stadt Konstanz - Eigene Einwohnerfortschreibung,1150.0,991.0,159.0,8335043.0,140.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,327.0,491.0,73.0,85.0,7.0,Konstanz,"""140""","""1401""",1150.0,597.0,991.0,159.0,167.0,151.0,134.0,143.0,182.0,373.0,657.0,1150.0,359.0,240.0,551.0,9.0,"7,83",9.0,"7,83",0.0,"127,5983029"
8335043.0,80.0,Wollmatingen,2011,Stadt Konstanz - Eigene Einwohnerfortschreibung,6232.0,5498.0,734.0,8335043.0,80.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,1576.0,2573.0,322.0,475.0,2.0,Konstanz,"""080""","""0801""",2564.0,1350.0,2146.0,418.0,505.0,470.0,306.0,422.0,321.0,540.0,1243.0,6232.0,2496.0,1416.0,2320.0,55.0,"8,83",52.0,"8,34",3.0,"92,16510424"
8335043.0,80.0,Wollmatingen,2012,Stadt Konstanz - Eigene Einwohnerfortschreibung,6357.0,5585.0,772.0,8335043.0,80.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,1661.0,2623.0,323.0,465.0,0.0,Konstanz,"""080""","""0801""",2599.0,1374.0,2175.0,424.0,506.0,486.0,308.0,433.0,318.0,548.0,1269.0,6357.0,2507.0,1462.0,2388.0,56.0,"8,81",64.0,"10,07",-8.0,"92,16510424"
8335043.0,80.0,Wollmatingen,2013,Stadt Konstanz - Eigene Einwohnerfortschreibung,6561.0,5736.0,825.0,8335043.0,80.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,1742.0,2676.0,334.0,480.0,0.0,Konstanz,"""080""","""0801""",2629.0,1383.0,2223.0,406.0,527.0,467.0,345.0,408.0,329.0,553.0,1.295,6561.0,2515.0,1455.0,2591.0,69.0,"10,52",72.0,"10,97",-3.0,"85,20688608"
8335043.0,80.0,Wollmatingen,2014,Stadt Konstanz - Eigene Einwohnerfortschreibung,6613.0,5771.0,842.0,8335043.0,80.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,1777.0,2686.0,317.0,475.0,0.0,Konstanz,"""080""","""0801""",2644.0,1395.0,2216.0,428.0,547.0,447.0,365.0,383.0,343.0,559.0,1303.0,6613.0,2505.0,1438.0,2670.0,63.0,"9,53",51.0,"7,71",12.0,"86,93565666"
8335043.0,80.0,Wollmatingen,2015,Stadt Konstanz - Eigene Einwohnerfortschreibung,6683.0,5826.0,857.0,8335043.0,80.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,1838.0,2679.0,315.0,483.0,0.0,Konstanz,"""080""","""0801""",2643.0,1399.0,2234.0,409.0,569.0,432.0,370.0,364.0,354.0,554.0,1294.0,6683.0,2479.0,1425.0,2779.0,71.0,"10,62",61.0,"9,13",10.0,"86,98503756"
8335043.0,80.0,Wollmatingen,2016,Stadt Konstanz - Eigene Einwohnerfortschreibung,6876.0,5885.0,991.0,8335043.0,80.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2029.0,2689.0,319.0,491.0,8.0,Konstanz,"""080""","""0801""",2682.0,1408.0,2247.0,435.0,561.0,469.0,380.0,364.0,362.0,546.0,1337.0,6876.0,2463.0,1405.0,3008.0,74.0,"10,76",58.0,"8,44",16.0,"88,38361073"
8335043.0,80.0,Wollmatingen,2017,Stadt Konstanz - Eigene Einwohnerfortschreibung,6795.0,5842.0,953.0,8335043.0,80.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,1930.0,2678.0,325.0,503.0,4.0,Konstanz,"""080""","""0801""",2771.0,1446.0,2254.0,517.0,603.0,458.0,419.0,352.0,384.0,555.0,1363.0,6795.0,2399.0,1362.0,3034.0,63.0,"9,27",58.0,"8,54",5.0,"89,49362311"
8335043.0,80.0,Wollmatingen,2018,Stadt Konstanz - Eigene Einwohnerfortschreibung,6784.0,5774.0,1010.0,8335043.0,80.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,1936.0,2649.0,344.0,514.0,3.0,Konstanz,"""080""","""0801""",2738.0,1441.0,2201.0,537.0,602.0,457.0,389.0,332.0,403.0,555.0,1358.0,6784.0,2334.0,1318.0,3132.0,55.0,"8,11",64.0,"9,43",-9.0,"90,54252205"
8335043.0,80.0,Wollmatingen,2019,Stadt Konstanz - Eigene Einwohnerfortschreibung,6775.0,5721.0,1054.0,8335043.0,80.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,1952.0,2639.0,348.0,507.0,9.0,Konstanz,"""080""","""0801""",2768.0,1461.0,2171.0,597.0,603.0,470.0,390.0,311.0,417.0,577.0,1377.0,6775.0,2305.0,1294.0,3176.0,65.0,"9,59",63.0,"9,30",2.0,"96,74455843"
8335043.0,80.0,Wollmatingen,2020,Stadt Konstanz - Eigene Einwohnerfortschreibung,6742.0,5659.0,1083.0,8335043.0,80.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,1950.0,2658.0,339.0,485.0,18.0,Konstanz,"""080""","""0801""",2741.0,1443.0,2120.0,621.0,603.0,448.0,379.0,308.0,418.0,585.0,1340.0,6742.0,2249.0,1243.0,3250.0,68.0,"10,09",61.0,"9,05",7.0,"97,25898082"
8335043.0,80.0,Wollmatingen,2021,Stadt Konstanz - Eigene Einwohnerfortschreibung,6667.0,5563.0,1104.0,8335043.0,80.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,1925.0,2636.0,350.0,481.0,16.0,Konstanz,"""080""","""0801""",2691.0,1428.0,2047.0,644.0,568.0,435.0,383.0,308.0,404.0,593.0,1338.0,6667.0,2134.0,1207.0,3326.0,54.0,"8,10",73.0,"10,95",-19.0,"96,940378"
8335043.0,80.0,Wollmatingen,2022,Stadt Konstanz - Eigene Einwohnerfortschreibung,6645.0,5515.0,1130.0,8335043.0,80.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,1903.0,2647.0,348.0,478.0,23.0,Konstanz,"""080""","""0801""",2689.0,1421.0,2025.0,664.0,578.0,426.0,376.0,325.0,396.0,588.0,1.342,6645.0,2020.0,1164.0,3461.0,55.0,"8,28",85.0,"12,79",-30.0,"94,51502051"
